track_id,track_name,artist_name,track_popularity,explicit,artist_popularity,artist_followers,album_total_tracks,track_duration_min
41pOIT2t1rvr2Trg1HQChZ,Radio/Video,System Of A Down,71,0,80.0,13976718.0,11,4.153766666666667
5cbI0HJrTDb0njDk653bcN,Goth (Slowed + Reverb),Sidewalks and Skeletons,69,0,62.0,457277.0,1,4.210466666666667
6eObMhagGCRnpIHn1E8vO8,In Da Club,50 Cent,54,0,82.0,18851875.0,26,3.2242166666666665
663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,Evanescence,72,0,75.0,6158071.0,13,3.5784333333333334
5VSCgNlSmTV2Yq5lB40Eaw,Love Me Again,John Newman,65,0,68.0,820966.0,12,3.9982333333333333
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,CJ,63,1,58.0,277520.0,1,2.0543666666666667
7qGr3rjRhndRIpFUA5f2HJ,Our Song,Taylor Swift,32,0,100.0,145396321.0,46,3.3906666666666667
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),BLACKPINK,62,0,81.0,56140946.0,1,2.9302166666666665
0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon,76,1,81.0,6002343.0,12,4.117766666666666
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,77,0,75.0,4781161.0,15,6.560666666666667
2nOTvYKyk51OSs90GvMgLW,East Liberty,PARTYNEXTDOOR,67,0,83.0,10103479.0,12,2.8823833333333333
4WFfPxJv1KRekG6mxn837K,EYES CLOSED (with ZAYN),JISOO,88,0,73.0,7282227.0,1,3.0229166666666667
5sDx7tlKik6y6k2wfCnrxL,Super Mario Bros: Theme,Koji Kondo,36,0,47.0,61813.0,21,4.201583333333334
25uMKq5kygC2woAfeetEfE,Nosedive (Feat. Lainey Wilson),Post Malone,65,0,85.0,47716988.0,18,3.20765
5eFxwmqKrHpSQDOEIFYlgY,Animal I Have Become,Three Days Grace,76,0,77.0,7297885.0,13,3.8566666666666665
2B5qhBcHYKZcWZmGoLxlYz,Devour,Marilyn Manson,33,1,71.0,4968982.0,16,3.7584333333333335
09DFJg2KCnbBXkYItMubU5,teen romance,Lil Peep,69,1,82.0,15684530.0,3,2.83555
5x2qaRAkD9nwiechyghoSz,and i'd go a thousand miles,Montell Fish,0,0,72.0,2131649.0,1,2.433333333333333
64UXkp5qVMJduPib0auZnn,Roberto,Cairokee,42,0,60.0,4294346.0,12,3.4341333333333335
4WGds8JfW57apo2HHLORop,Barbie (Can You Play Ken?),lilster,0,0,45.0,16330.0,1,2.895583333333333
4k3xDpAdBuM17mNNHhOZkK,nuts,Lil Peep,85,1,82.0,15684530.0,10,1.4226666666666667
7JYsArznYOjX2jsrT3UEnL,OOOUUU,Young M.A,67,1,61.0,1620170.0,7,3.910816666666667
77vdkjZCPZRECcDfZsdPmy,Fallen Through Time,Bear McCreary,46,0,59.0,241463.0,13,5.638
7DQotDUGnJkXgNJv363GXF,Zombie,YUNGBLUD,69,0,73.0,3204129.0,3,4.115766666666667
3IZRXXbuyjqogpb6pYfNX9,Fix You,Coldplay,37,0,88.0,60804949.0,47,4.92555
4DPdJvSMB6hmrjgC5eC85d,Iris,The Goo Goo Dolls,63,0,76.0,3491229.0,3,4.82555
4TCeFZNjGNQIpCuZmJkkE2,God's Country,Blake Shelton,66,0,69.0,7506632.0,12,3.4133333333333336
5YUyW9opqNsMSEzzecZih1,X,Nicky Jam,75,0,81.0,20568367.0,15,2.8809
22C0JIVhFaczZ4t9heqREN,Wildest Dreams,Taylor Swift,39,0,100.0,145396321.0,46,3.674
5TUZhrb8UaaA76NhzZax2Z,Lost in Translation,The Neighbourhood,56,0,83.0,21591569.0,11,3.1704333333333334
3WXhshrs1fzwF3rQE399Gq,Kill V. Maim,Grimes,61,0,67.0,2625044.0,14,4.1001
3WQ5w7ruC3c861lHXF9Gs2,SWAG,Justin Bieber,65,1,91.0,85008100.0,21,2.5039833333333332
6LLkQ3Y2AwclM0tHzxiYAb,Carmen,Lana Del Rey,41,0,88.0,51773650.0,15,4.145333333333333
0IMGXCX264tTnhuFGysBpT,intro (end of the world) - extended,Ariana Grande,48,0,90.0,107374593.0,19,2.6875333333333336
1qjl8UJtWTHrk4SFpwftSN,Tomorrow,Chris Young,62,0,65.0,2918228.0,10,3.66955
1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,Rihanna,61,0,90.0,68997177.0,11,3.5871
3CVi9Tc6zZgaHnkjvj7obb,Teenage Dream - Kaskade Club Remix,Katy Perry,28,0,83.0,38385499.0,17,6.466216666666667
5bdN2arjMp7uW1l7YH9AG8,CURSE or SPELL,weeklyn,20,0,30.0,6934.0,1,2.903216666666667
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,76,1,95.0,103039388.0,25,3.9769
0AQquaENerGps8BQmbPw14,Big Iron,Marty Robbins,71,0,60.0,626733.0,15,3.9288833333333333
4cTafvpYaCM3u41plC0eK4,Kissing You,Sam Smith,36,0,81.0,26272346.0,22,4.9211
4mBvTV4f42Xrqcw01bUNVl,STRONG MEN,Og1savage,21,1,6.0,141.0,13,2.528
2j3GxEsbNYNeEzz86wDY4J,Love Is A Game,Adele,61,0,83.0,66705650.0,12,6.7174
374bWkz1CrFhPk6tqAs9pI,Alleyways,The Neighbourhood,37,1,83.0,21591569.0,15,4.464216666666666
78YTl0P96kBCBXUSzKoqAm,Control,Playboi Carti,62,1,86.0,15021860.0,24,3.296483333333333
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,40,0,78.0,6602735.0,1,2.0647333333333333
3gJAFFELdZyIM8tiwLAikg,Handlebars (feat. Dua Lipa),JENNIE,75,1,81.0,12320084.0,15,3.0783
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Lil Mosey,70,1,64.0,5982826.0,15,2.7091
5VgoGgTKESo347mnjZl1ok,Mabrouk,Allison Amber Hage,20,0,17.0,69.0,1,2.47185
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,80,0,74.0,6444988.0,9,5.150883333333334
3k79jB4aGmMDUQzEwa46Rz,vampire,Olivia Rodrigo,5,1,84.0,49050008.0,1,3.6620666666666666
3WoKGCQENAoYNu1NTrdLdy,The Godfather Finale,Nino Rota,46,0,53.0,145151.0,12,3.84555
3fMtbatIC3Gl9rfZ1Y6trw,On the Horizon,Brian Tyler,36,0,56.0,218834.0,34,3.0202333333333335
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,mgk,68,1,78.0,5642365.0,15,3.4193
3I09LQbHS3NSU46Ly3tPpR,Feeling Good,Michael Bublé,67,0,73.0,6893010.0,13,3.95555
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,71,0,100.0,145396321.0,1,3.6901166666666665
1Vb4HQnN2kZ5Y2KgYF5TDV,No Lie,Sean Paul,55,0,81.0,5276981.0,1,3.6862666666666666
2TOdZoIvGceoSjlrYkILrX,Psycho,BURY,44,0,52.0,21748.0,3,3.075
72hAGgKtsrIrfiuL7FydDP,Come As You Are - Devonshire Mix,Nirvana,38,0,81.0,23384088.0,70,3.6666666666666665
2uEJanMvnA1dXgX1ASnPQm,One Call Away,Charlie Puth,52,0,79.0,25301942.0,1,3.20125
6OI6QpU1Xe8YuT5J7OFGZU,Winter Bird,AURORA,38,0,72.0,4694955.0,20,4.0691
5JCoSi02qi3jJeHdZXMmR8,favorite crime,Olivia Rodrigo,81,0,84.0,49050008.0,11,2.5444333333333335
6r2BECwMgEoRb5yLfp0Hca,Born This Way,Lady Gaga,68,0,88.0,42237551.0,22,4.337533333333333
5F1ZmucV0uJY14y2dYKePa,Sanctuary,Joji,1,0,80.0,10638942.0,18,3.0003
3WDxRCrCyN3yPhjxxkqEAL,Comanche - Remastered,Revels,29,0,14.0,1525.0,20,2.0051833333333335
2mvffzYUJ9Ld9xhsF5DUjU,In Bloom,Nirvana,70,0,81.0,23384088.0,13,4.251333333333333
5szyCK2oOS7TW2gP6JI9DE,Pay To Play - Smart Sessions,Nirvana,21,1,81.0,23384088.0,70,3.4671
0dRhSF9LV0HR8Jwd3MMMKJ,Everytime,Britney Spears,66,0,80.0,17755451.0,13,3.838433333333333
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,85,1,87.0,33029522.0,23,3.3633333333333333
2FJSdvTnEMykNjCs6CKfuI,Dorothy's Interlude,Sam Smith,0,0,81.0,26272346.0,22,0.14985
5aHHf6jrqDRb1fcBmue2kn,The End - Remastered 2009,The Beatles,58,0,82.0,30714318.0,17,2.3602166666666666
0BrEYBgoQkDtIPdzV70GOP,Hunger,ConKi,0,0,61.0,26095.0,1,2.8752833333333334
5V3mdRI2yQxbSsJGDPc5lD,Chop Suey!,System Of A Down,5,0,80.0,13976718.0,14,3.504
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Nico & Vinz,78,0,61.0,573365.0,21,4.097766666666667
296XGtH5MeGisqD3uAz6Q6,That's The Way,Jo Dee Messina,41,0,56.0,849521.0,11,3.3648833333333332
4y3g40TWe7fCWCayJZuGvw,Good In Goodbye,Madison Beer,66,1,74.0,8493078.0,17,2.3658166666666665
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,80,0,89.0,75455093.0,12,3.6789
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,75,0,63.0,727635.0,1,3.0604
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,5,1,88.0,9241516.0,1,2.821083333333333
664qR3uQQOlRVIr2bTzJQz,Castlevania,Michiru Yamane,31,0,28.0,16641.0,1,6.847966666666666
5W6KeokNeUXozE9asPqqT3,Watchman's Ease,Jeremy Soule,51,0,64.0,189122.0,25,2.0858666666666665
4Lfp5tapFcY87K1z5s8d4E,pirate song,mehro,62,0,56.0,409725.0,12,3.18735
1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Taio Cruz,68,0,67.0,2366543.0,11,3.104433333333333
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,79,1,88.0,104517308.0,17,4.13555
6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,78,0,78.0,7728723.0,16,1.8784333333333334
5fSZXFOZfPVW9gvnnG4ZVW,Punk Monk,Playboi Carti,59,1,86.0,15021860.0,24,3.828316666666667
0Rt2ekFM9bXqeAgR0TLZkz,i Shyne,Carnage,24,1,47.0,307529.0,1,2.555833333333333
0UYnhUfnUj5adChuAXvLUB,Sailor Song,Gigi Perez,5,0,75.0,1641193.0,1,3.532966666666667
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,82,1,93.0,112918137.0,22,3.7356
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,82,0,89.0,75455093.0,9,3.766383333333333
6nx4f2nVmFNWquoMtUrdYX,Von dutch a. g. cook remix featuring addison rae,Charli xcx,62,0,82.0,6315216.0,34,2.622133333333333
4iPkafvcL6CeyAcsvZERCk,Jealousy,Paris Hilton,31,0,48.0,808426.0,14,3.6690666666666667
2ULNeSomDxVNmdDy8VxEBU,22,Taylor Swift,58,0,100.0,145396321.0,16,3.83555
2RCUr24WkEe2r5Vv4oDKlN,Blame It on Your Love (feat. Lizzo),Charli xcx,48,1,82.0,6315216.0,15,3.1917666666666666
1ghqDkglrXPcxgRobBmLVW,Taste,Ari Abdul,62,0,66.0,754907.0,1,3.11
0SKrbuSuJDqDyAHsWQv0iQ,Whisper to Me,Unlike Pluto,32,0,57.0,398642.0,17,2.6760166666666665
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),ROSALÍA,66,0,75.0,8573796.0,1,2.1561666666666666
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,56,0,100.0,145396321.0,26,4.0706
5cfsQZEFf1IpQr8F9vI9le,BUTTERFLIES,Justin Bieber,67,0,91.0,85008100.0,21,3.225416666666667
5NgUs4A8db3NL75hvDr4eB,Crowd Caffeine,SOFIA ISELLA,50,0,55.0,557085.0,3,3.379383333333333
1EryAkZ0VHstC6haIxVBiE,Sextape,Deftones,80,0,81.0,7710363.0,11,4.02555
1KVIsj8vut4tYOxPFbKUeu,We Are Not Broken,Matt Goss,23,0,16.0,9639.0,1,3.716666666666667
2WzAAerBvZvvFXgUpSwHZ9,MIDNIGHT,PLAYAMANE,63,0,45.0,192204.0,1,2.0328666666666666
4yhzZ9ESp4UwnJqImyMR3A,Mary On A Cross - slowed + reverb,Ghost,45,0,73.0,3770138.0,7,4.579716666666667
7EVuNG4h95DzSFUcrl5h9A,Don't Call Me Up - LA Vision Remix,Madism,38,0,55.0,31871.0,2,2.0629
4t2F57l6kWrg6lX8dnMoxg,Tschick,verifiziert,23,0,43.0,37276.0,1,3.027083333333333
2Eq97bBBjO69pPrImrksOi,Vikings Reach Land,Trevor Morris,26,0,52.0,90530.0,38,1.7057666666666667
0JbSghVDghtFEurrSO8JrC,Country Girl (Shake It For Me),Luke Bryan,75,0,74.0,9406293.0,13,3.759333333333333
1WvrDdouh6C51In1SdATbq,BICHOTA,KAROL G,67,1,87.0,60358474.0,16,2.9782166666666665
4wKRWMaIUGJyrhVGdsmv0h,"Palm Tree Escape - From ""Pirates of the Caribbean: On Stranger Tides""/Score",Hans Zimmer,47,0,77.0,4777574.0,18,3.074666666666667
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,80,1,100.0,145396321.0,16,3.6334
2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,74,0,57.0,822597.0,14,7.064
6Ijmj8Z0L31hCp5pLZnT5U,Numb,Men I Trust,68,0,69.0,2325598.0,1,3.655666666666667
1LcAPBcL6RT0rcGbPTxoMr,You Don't Care About Me,Shakira,24,0,85.0,39777995.0,17,3.6922166666666665
4N2LGoEJi3aGDgEAnsjtBz,Walked Through Hell,Anson Seabra,62,0,59.0,1103242.0,9,3.6144
1dH92pP3jTYak6uPoG9OyV,Zoro vs Mihawk,Sonya Belousova,36,0,49.0,35497.0,79,3.03755
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,79,1,78.0,15085473.0,23,2.6917666666666666
2t0wwvR15fc3K1ey8OiOaN,Selfless,The Strokes,76,0,74.0,6444988.0,9,3.70155
6nXg1MGz3OiK17xyYrea2Z,Female Robbery,The Neighbourhood,36,0,83.0,21591569.0,15,3.492
0jQ4Nb9ylfUheLP9EOpOFk,Popcorn,Crazy Frog,57,0,58.0,694334.0,16,3.2062166666666667
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,84,1,80.0,17755451.0,15,4.187333333333333
3KriVQLsHVN0AjJM9ntHrN,Stargazing,midnight Berlin,41,0,42.0,4170.0,1,2.1538166666666667
3sOhS9SLsbY3fG1nVVk00P,Take Me on the Floor,The Veronicas,45,0,55.0,984364.0,16,3.508
424qpX6swdUdhLq95cecNu,Pull Up,Playboi Carti,58,1,86.0,15021860.0,19,3.6066666666666665
1hDwBeBz3G5xVYftAjK2BQ,Geralt of Rivia,Sonya Belousova,45,0,49.0,35497.0,55,1.8697666666666666
3WvZJVAqJ0aWdEfFHquH1c,Castle Leoch,Bear McCreary,46,0,59.0,241463.0,13,2.9722166666666667
4qEoqyPbLYnLOii6mKlIjI,"Determinate - From ""Lemonade Mouth""",Adam Hicks,63,0,50.0,52929.0,10,3.3017666666666665
0o9qBOmQbJCDZwPE3ODJPY,Downtown Lover,Besomorph,41,0,58.0,146944.0,1,2.0875
6uS9K2IQSjfd2QzSBUqv0O,In Another Life,Son Lux,43,0,49.0,340022.0,49,2.4083
2GfQhXyoUXYTkMHDXJhCU5,Iron Lung,King Gizzard & The Lizard Wizard,12,0,34.0,1319943.0,7,9.075283333333333
7nEdCj0MFbGWOxwjlpPesa,It's Your Love,Tim McGraw,46,0,69.0,5042529.0,36,3.788883333333333
6SI4JD7iyQ0rrudhCNtMv0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Raekwon,56,1,61.0,665179.0,18,4.220433333333333
5nPYaT4wNHiokYyL7eOjsl,Epic China (War Thunder Trailer),Jamie Salisbury aka Jonas West,29,0,12.0,190.0,1,2.8007
0DwVfCYLrVXgvejYbWwZAd,Break It Off,PinkPantheress,63,0,78.0,4759233.0,1,1.5886166666666666
6jWuqSMRhj3RYp2oDGDgc4,Amulet of the Weeping Maze (Single from the Mandy Original Motion Picture Soundtrack),Jeremiah Sand,9,0,2.0,1272.0,1,7.215416666666667
5Wgeij4HPNIKuKBU8dCZjM,Opening Night,Jessica Pratt,27,0,54.0,170169.0,9,1.6662166666666667
3qRPc4QpHGNwKFAzCdqwxA,Made You Look,Nas,55,1,71.0,4290840.0,14,3.3833333333333333
2vPCRs3g0vdLU8sHlAEytO,Outrageous,Britney Spears,60,0,80.0,17755451.0,13,3.3651
4k80K0b6KZ2QjAYkXON7q6,Blow Me,P!nk,65,1,78.0,18203604.0,17,4.259766666666667
6sYdf0d7IaX848f5UChyij,Shady Grove,Doc Watson,45,0,46.0,127294.0,26,2.9888833333333333
2X3UgVLSA4wYriGIQyYmMA,Answer : Love Myself,BTS,63,0,85.0,81181104.0,26,4.187983333333333
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,68,0,77.0,27288825.0,13,3.36
0zMAvsQmaQ4DGsmXtKixpn,Burning Pile,Mother Mother,1,0,69.0,4494273.0,12,4.36955
1hc31O4qhv2tnSnW1290KC,What I Can't Put Down,Jon Pardi,57,0,73.0,2338518.0,11,3.38955
6gTbAJOvivFXwkOEhSIOtS,Sarcoma,Killstation,0,0,52.0,575509.0,22,2.2368166666666665
2HUBtrX9MicIMxhzrSRlHA,4 Real,Avril Lavigne,41,0,76.0,12004691.0,21,3.473333333333333
5jCi4osOJNbYevVMSl2Lee,Energy Vampires,Shanin Blake,0,0,40.0,138349.0,1,3.7666666666666666
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),Post Malone,80,1,85.0,47716988.0,1,2.970083333333333
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),BTS,76,0,85.0,81181104.0,7,3.82955
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,78,1,74.0,2265465.0,12,3.008
3G9Yl95jGxSQHs9VnyBwKF,Push (From Barbie The Album),Ryan Gosling,45,0,55.0,263005.0,1,3.3926166666666666
4JPCdSaqs9dJd7RatFSHww,Make It Rain,Fat Joe,59,1,66.0,2133926.0,15,4.12355
3veFQzlEOTpcGGIbYPKdYq,Love You Like A Love Song,Selena Gomez & The Scene,0,0,67.0,10379778.0,20,3.1344333333333334
6AqOQs7guYFyHrZH9Dc6vT,Cloud 9 (Slowed),Rohan Saridena,0,0,16.0,2147.0,1,2.703683333333333
0LATteOxdYq4vXTNZ97r77,"Guitars, Cadillacs",Dwight Yoakam,63,0,59.0,779731.0,10,3.0873166666666667
0oWN1xuaWUrx8QGiYqxAs9,Monster,Don Diablo,62,0,64.0,1844627.0,1,2.4
3zwmW1gM4E8FlHXV5nE16u,Be Yourself,Audioslave,72,0,69.0,5146839.0,12,4.64955
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,88,0,88.0,122773292.0,16,3.8952
5eZiC96lRq6IPHEOnbw0KS,Up Is Down,Hans Zimmer,55,0,77.0,4777574.0,13,2.703333333333333
6Fxduoap3jB3u4qD6ICiBL,Boys Boys Boys,Lady Gaga,46,0,88.0,42237551.0,23,3.3468833333333334
2mnXxnrX5vCGolNkaFvVeM,La Jumpa,Arcángel,69,1,82.0,17833538.0,18,4.26155
4IkFCv3PASUNvPVuwMnjnu,Picture,JD & The Straight Chasers,35,0,49.0,1855.0,14,2.92095
22DH8NChecsgPxDjA4pqer,Tough,Quavo,70,0,76.0,8079123.0,1,3.147133333333333
6XDcPFkoOIq7HSYPPsISMK,a thousand years (lullaby),Christina Perri,49,0,71.0,4307803.0,20,2.854216666666667
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,85,1,88.0,42237551.0,23,4.90955
4PxJaIHhSmMEDuQbRjd308,sex scenes and video games,Grady,31,0,40.0,44820.0,7,2.511616666666667
4u4VElxO7JM4IR4jR4TL1s,Arrival to Earth,Steve Jablonsky,61,0,57.0,218503.0,20,5.4462166666666665
7I2rc4X8fudMjFkLO91tNB,Anakin vs. Obi-Wan,John Williams,0,0,70.0,1604690.0,15,3.95355
7ffAlbOWcI5u6NN6XHPfSS,Disease,Lady Gaga,61,0,88.0,42237551.0,17,3.833283333333333
3Z9PJ6xiEGmcqo2hESEB5n,Bitter Sweet Symphony,The Verve,1,0,68.0,2737757.0,27,5.954433333333333
6PBRIuDoxpIdzMWCtXW1uV,I Want To Disappear,Marilyn Manson,41,1,71.0,4968982.0,14,2.9422166666666665
64lsIF5pw0sJY0gV5kz0RN,Can I Call You Tonight?,Dayglow,2,0,61.0,1066852.0,10,4.64615
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,76,1,85.0,47716988.0,17,2.9142166666666665
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,76,1,82.0,27069939.0,1,3.5598833333333335
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,Ice Cube,77,1,72.0,11064671.0,12,3.87955
0ehVk4Py6iyLpfruxVYq4S,Kind of Woman - 2016 Remaster,Stevie Nicks,47,0,68.0,2135939.0,10,3.2093333333333334
4ie1EYJid4loKAAdoBgj8H,Disobey,Dylan Tha Only Child,14,1,3.0,24.0,1,3.34065
6QCfnCytpO5LsPSS2RO88q,pain,Lil Peep,0,1,82.0,15684530.0,3,3.7182166666666667
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,76,0,63.0,1976138.0,13,5.1722166666666665
7FOJvA3PxiIU0DN3JjQ7jT,Power Trip (feat. Miguel),J. Cole,1,1,82.0,27069939.0,21,4.019333333333333
2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Lana Del Rey,65,0,88.0,51773650.0,23,4.423783333333334
4kZoZfj7IBg8eo1JZ2vsGO,Go Go,BTS,58,0,85.0,81181104.0,26,3.92965
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,66,0,65.0,2473426.0,1,2.7564333333333333
2QyGSbGdT9suKuDKwnjwH9,The Touch,Stan Bush,50,0,39.0,38253.0,14,3.9426666666666668
6ZuahEctZD6w75peme58hm,Wonder,Shawn Mendes,68,0,81.0,45700057.0,14,2.8782
1Lty1laQpjkzisBZ1dG2R8,Same Heart,Zummer,53,0,46.0,1185.0,1,2.546866666666667
08SB2OtZkaliju77WYEKxk,No Love (with SZA),Summer Walker,72,1,76.0,8011254.0,20,3.8582833333333335
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,73,1,77.0,9277034.0,17,3.5416666666666665
2TjdnqlpwOjhijHCwHCP2d,The Great Gig in the Sky,Pink Floyd,76,0,79.0,22717804.0,10,4.7312
4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,82,0,88.0,31785695.0,13,2.701766666666667
7cm50Lw03k6VvRauJtkyTj,this is me trying,Taylor Swift,64,0,100.0,145396321.0,17,3.2517666666666667
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,77,0,88.0,51773650.0,23,4.756666666666667
1uT2b9tByCtdjL4PN3xbRs,Beat the Devil's Tattoo,Black Rebel Motorcycle Club,55,0,51.0,585934.0,15,3.779333333333333
1dEy9Pl81QopSxNsPxXQxv,Stay,Rihanna,66,0,90.0,68997177.0,17,4.0117666666666665
02Z1u6mX0puSryZFJpqV0G,Not Like The Movies,Katy Perry,35,0,83.0,38385499.0,17,4.022216666666667
1LPSkqVhWVRUkKE03YUkpB,Leave The Door Open,Bruno Mars,0,0,89.0,75455093.0,9,4.034933333333333
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,80,0,73.0,10981084.0,15,3.8226666666666667
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),Ashnikko,71,1,71.0,2613864.0,10,2.9734
4JKwW0A2OQeAUpYZd99Lfo,Let's Ride,The Game,57,1,70.0,5199185.0,16,3.961333333333333
05ZACkzW8YbRq3eFgIfSNB,Springsteen,Eric Church,78,0,71.0,4140524.0,11,4.389766666666667
3eKIv8Unt9jWpDYgVbVYIx,Single Player,French The Kid,37,1,53.0,203154.0,1,2.9178
212xtcXoSqbbwFAYd0zvNP,Bar None,Jordan Davis,70,0,71.0,1615711.0,1,2.8844
7fmVIBMLYiXRtTFOlxv90i,til there was you,Christina Perri,49,0,71.0,4307803.0,20,2.1268833333333332
0EgkVzDidmq4MP57jZFeik,Paul Rosenberg - Skit,Eminem,10,1,88.0,104517308.0,20,0.3791
2ub6QpT59Ho6dqQWpp30I2,Magneto,Henry Jackman,40,0,53.0,92242.0,20,1.8793333333333333
12OLyHDxt6dqlAybSPFBK3,Forever,Lewis Capaldi,71,0,79.0,14039018.0,12,3.5143833333333334
1hoeP1oPYlhcv6iRCtB7pT,Man Of The Year,Lorde,36,0,80.0,10539134.0,2,3.007216666666667
3SM7uIYEz3v3BGy9RHp7oU,In My Room,Chance Peña,0,0,70.0,578910.0,1,2.96015
4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,72,1,100.0,145396321.0,23,3.8323666666666667
0eTGEFTkCYweDUSxL4lsUc,"Theme from ""The Exorcist""",Mike Oldfield,26,0,57.0,679831.0,20,3.522666666666667
6JZYMxvcoeLD4IifJPvDux,Dirty Diana,Michael Jackson,71,0,84.0,37417943.0,18,4.676666666666667
00suglGfe7WNFpS1YyCTt6,"Gortoz A Ran - From ""Black Hawk Down""",Denez Prigent,49,0,39.0,30106.0,11,5.8646666666666665
2VKPrR3ojhsWwkrTEmnstG,Desire,Olly Alexander (Years & Years),19,0,68.0,2041384.0,40,3.415766666666667
79XrkTOfV1AqySNjVlygpW,Energy,Drake,69,1,95.0,103039388.0,17,3.032216666666667
76OGwb5RA9h4FxQPT33ekc,SNAP,Rosa Linn,9,0,63.0,467788.0,1,2.9925166666666665
5TNhjanmvwvmjCz2WYwSAv,Square Hammer,Ghost,64,0,73.0,3770138.0,15,3.9882166666666667
2OJiL2xsAFEucNu8pFXWVd,"A Tender Feeling (From ""Sword Art Online"")",daigoro789,0,0,50.0,38492.0,24,2.0231
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,86,0,78.0,11034315.0,11,2.2962166666666666
5GWCndQ8ykzf6rYRvwrFcj,Anyone Who Knows What Love Is (Will Understand),Irma Thomas,59,0,47.0,124272.0,12,2.9346666666666668
4kHHBrUi49P8KWjmpLXJqb,Borderlands 2 - This Ain't No Place For No Hero ( Short Change Hero) - Main Theme,Geek Music,48,0,60.0,309996.0,1,3.9465333333333334
1lA7jxtCfl44wlbQd8P3Wq,Turn Me On,ConKi,49,0,61.0,26095.0,1,2.112
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,85,1,88.0,104517308.0,17,4.38955
5Rdwzi6JgoYZp6AvH1ceCj,My Name Isn't Katherine,K.Flay,28,1,60.0,644838.0,12,3.6538
7MeXwzhSDGfqNfuFANgzVC,Toxicity,System Of A Down,4,0,80.0,13976718.0,14,3.6488833333333335
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,63,1,95.0,103039388.0,25,3.5744333333333334
28WmNsclKsrVmdv3tDmoYU,Seek & Destroy - Remastered,Metallica,71,0,81.0,32161423.0,10,6.912
